t,count
1610809430,19
1610809730,67
1610810030,72
1610810330,77
1610810630,85
1610810930,90
1610811230,95
1610811530,100
1610811830,105
1610812130,110
1610812430,115
1610812730,120
1610813030,125
1610813330,130
1610813630,135
1610813930,140
1610814230,145
1610814530,150
1610814830,155
1610815130,160
1610815430,165
1610815730,170
1610816030,175
1610816330,180
1610816630,185
1610816930,190
1610817230,195
1610817530,200
1610817830,205
1610818130,210
1610818430,215
1610818730,220
1610819030,225
1610819330,230
1610819630,235
1610819930,240
1610820230,245
1610820530,250
1610820830,255
1610821130,260
1610821430,265
1610821730,270
1610822030,275
1610822330,280
1610822630,285
1610822930,290
1610823230,295
1610823530,300
1610823830,305
1610824130,310
1610824430,315
1610824730,320
1610825030,325
1610825330,330
1610825630,335
1610825930,340
1610826230,345
1610826530,350
1610826830,355
1610827130,360
1610827430,365
1610827730,370
1610828030,375
1610828331,380
1610828630,385
1610828930,390
1610829230,395
1610829530,400
1610829830,405
1610830130,410
1610830430,415
1610830730,420
1610831030,425
1610831330,430
1610831630,435
1610831930,440
1610832230,445
1610832530,450
1610832830,455
1610833130,460
1610833430,465
1610833730,470
1610834030,475
1610834330,480
1610834630,485
1610834930,490
1610835230,495
1610835530,500
1610835830,505
1610836130,510
1610836430,515
1610836730,520
1610837030,525
1610837330,530
1610837630,535
1610837930,540
1610838230,545
1610838530,550
1610838830,555
1610839130,560
1610839430,565
1610839730,570
1610840030,575
1610840330,580
1610840630,585
1610840930,590
1610841230,595
1610841530,600
1610841830,605
1610842130,610
1610842430,615
1610842730,620
1610843030,625
1610843330,630
1610843630,635
1610843930,640
1610844230,645
1610844530,650
1610844830,655
1610845130,660
1610845430,665
1610845730,670
1610846030,675
1610846330,680
1610846630,685
1610846930,690
1610847230,695
1610847530,700
1610847830,705
1610848130,710
1610848430,715
1610848730,720
1610849030,725
1610849330,730
1610849630,735
1610849930,740
1610850230,745
1610850530,750
1610850830,755
1610851130,760
1610851430,765
1610851730,770
1610852030,775
1610852330,780
1610852630,785
1610852930,790
1610853230,795
1610853530,800
1610853830,805
1610854130,810
1610854430,815
1610854730,820
1610855030,825
1610855330,830
1610855630,835
1610855930,840
1610856230,845
1610856530,850
1610856830,855
1610857130,860
1610857430,865
1610857730,870
1610858030,875
1610858330,880
1610858630,885
1610858930,890
1610859230,895
1610859531,900
1610859830,905
1610860130,910
1610860430,915
1610860730,920
1610861030,925
1610861330,930
1610861630,935
1610861930,940
1610862230,945
1610862530,950
1610862830,955
1610863130,960
1610863430,965
1610863730,970
1610864030,975
1610864330,980
1610864630,985
1610864930,990
1610865230,995
1610865530,1000
1610865830,1005
1610866130,1010
1610866430,1015
1610866730,1020
1610867030,1025
1610867330,1030
1610867630,1035
1610867930,1040
1610868230,1045
1610868530,1050
1610868830,1055
1610869130,1060
1610869430,1065
1610869730,1070
1610870030,1075
1610870330,1080
1610870630,1085
1610870930,1090
1610871230,1095
1610871530,1100
1610871830,1105
1610872130,1110
1610872430,1115
1610872730,1120
1610873030,1125
1610873330,1130
1610873630,1135
1610873930,1140
1610874230,1145
1610874530,1150
1610874830,1155
1610875130,1160
1610875430,1165
1610875730,1170
1610876030,1175
1610876330,1180
1610876630,1185
1610876930,1190
1610877230,1195
1610877530,1200
1610877830,1205
1610878130,1210
1610878430,1215
1610878730,1220
1610879030,1225
1610879330,1230
1610879630,1235
1610879930,1240
1610880230,1245
1610880530,1250
1610880830,1255
1610881130,1260
1610881430,1265
1610881730,1270
1610882030,1275
1610882330,1280
1610882630,1285
1610882770,1288
1610882770,1288
